03-Aug-2022 11:46:42|68211733||Sell In|239715|NSPLMJ10|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|259311|Canvasser_MC-LUMAJANG_259311|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||464693|17224023|Nesya cell|Non Mobo Outlet|476260|OUTLET WITH SIMCARD REGISTER,OUTLET OWNER_MC-LUMAJANG_476260|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||Voucher|12597|FI3GB/30hr Jatim_New|10|17500.0|NSPLMJ10|NSPLMJ10
03-Aug-2022 11:47:36|68213653||Sell In|239692|NSPLMJ03|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|259290|Canvasser_MC-LUMAJANG_259290|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||636853|17456171|Eni cell|Non Mobo Outlet|651964|OUTLET OWNER,OUTLET FRONTLINER,Outlet Frontliner,Revenue Assurance_MC-LUMAJANG_651964|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||Voucher|12550|FI Sachet 2.5GB EJBN|5|10000.0|NSPLMJ03|HENDRAIRAWAN
03-Aug-2022 11:47:36|68213653||Sell In|239692|NSPLMJ03|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|259290|Canvasser_MC-LUMAJANG_259290|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||636853|17456171|Eni cell|Non Mobo Outlet|651964|OUTLET OWNER,OUTLET FRONTLINER,Outlet Frontliner,Revenue Assurance_MC-LUMAJANG_651964|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||Voucher|12597|FI3GB/30hr Jatim_New|10|17500.0|NSPLMJ03|HENDRAIRAWAN
03-Aug-2022 11:47:46|68213210||Sell In|525748|NSPLMJ12|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|627800|Canvasser_MC-LUMAJANG_627800|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||58725|1292041|jaman cell|Non Mobo Outlet|58725|OUTLET OWNER_MC-LUMAJANG_58725|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||Voucher|12550|FI Sachet 2.5GB EJBN|5|10000.0|NSPLMJ12|YUDHAARIEF DARMAWAN
03-Aug-2022 11:47:46|68213210||Sell In|525748|NSPLMJ12|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|627800|Canvasser_MC-LUMAJANG_627800|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||58725|1292041|jaman cell|Non Mobo Outlet|58725|OUTLET OWNER_MC-LUMAJANG_58725|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||Voucher|12597|FI3GB/30hr Jatim_New|10|17500.0|NSPLMJ12|YUDHAARIEF DARMAWAN
03-Aug-2022 11:48:04|68213533||Sell In|239701|NSPLMJ08|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|259297|Canvasser_MC-LUMAJANG_259297|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||110272|669651|ROZAQ CELL|Non Mobo Outlet|110272|OUTLET OWNER_MC-LUMAJANG_110272|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||Voucher|12550|FI Sachet 2.5GB EJBN|5|10000.0|NSPLMJ08|MOCHAMMADAFIF AMRULLAH
03-Aug-2022 11:48:07|68213534||Sell In|239709|NSPLMJ02|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|259305|Canvasser_MC-LUMAJANG_259305|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||98988|1457963|masta cell|Non Mobo Outlet|98988|OUTLET OWNER_MC-LUMAJANG_98988|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||Voucher|12550|FI Sachet 2.5GB EJBN|5|10000.0|NSPLMJ02|NSPLMJ02
03-Aug-2022 11:48:13|68214506||Sell In|240211|NSPPROBO6|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|259752|Canvasser_MC-PROBOLINGGO_259752|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-PROBOLINGGO||157224|1084589|ALIT CELL|Non Mobo Outlet|157224|OUTLET OWNER_MC-PROBOLINGGO_157224|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-PROBOLINGGO||Voucher|12550|FI Sachet 2.5GB EJBN|5|10000.0|NSPPROBO6|RIZALMA RIFATULLAH
03-Aug-2022 11:48:23|68213538||Sell In|239709|NSPLMJ02|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|259305|Canvasser_MC-LUMAJANG_259305|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||98988|1457963|masta cell|Non Mobo Outlet|98988|OUTLET OWNER_MC-LUMAJANG_98988|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||Voucher|12597|FI3GB/30hr Jatim_New|10|17500.0|NSPLMJ02|NSPLMJ02
03-Aug-2022 11:48:51|68212322||Sell In|525748|NSPLMJ12|50196|D40272|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|PT. NUSAPRO TELEMEDIA PERSADA - EAST JAVA|627800|Canvasser_MC-LUMAJANG_627800|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||137684|827188|KURNIA 2 CELL LUMAJANG|Non Mobo Outlet|137684|OUTLET OWNER_MC-LUMAJANG_137684|East Java and Bali Nusra|EAST JAVA|PROBOLINGGO|EB-EJA-PROBOLINGGO|MC-LUMAJANG||Voucher|12597|FI3GB/30hr Jatim_New|10|17500.0|NSPLMJ12|YUDHAARIEF DARMAWAN
