03-Aug-2022 11:27:18|68208184||Sell In|367884|CSOB-AKI-JBR02|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|416406|CSOB-AKI-JBR02|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||64825|1470493|juragan pulsa|Non Mobo Outlet|64825|OUTLET OWNER_MC-JEMBER_64825|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||Voucher|12550|FI Sachet 2.5GB EJBN|5|10000.0|CSOB-AKI-JBR02|IRFANFATHONI
03-Aug-2022 11:27:18|68208184||Sell In|367884|CSOB-AKI-JBR02|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|416406|CSOB-AKI-JBR02|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||64825|1470493|juragan pulsa|Non Mobo Outlet|64825|OUTLET OWNER_MC-JEMBER_64825|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||Voucher|12557|FI3GB/30hr Jatim,Madura|10|16000.0|CSOB-AKI-JBR02|IRFANFATHONI
03-Aug-2022 11:27:44|68208780||Sell In|239362|CVSAKIJBR01|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|259015|Canvasser_EAST JAVA_259015|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||226571|795672|MARS CELL|Non Mobo Outlet|226571|OUTLET OWNER_MC-JEMBER_226571|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||Voucher|12550|FI Sachet 2.5GB EJBN|5|10000.0|CVSAKIJBR01|ADAMALGIAN
03-Aug-2022 11:27:44|68208780||Sell In|239362|CVSAKIJBR01|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|259015|Canvasser_EAST JAVA_259015|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||226571|795672|MARS CELL|Non Mobo Outlet|226571|OUTLET OWNER_MC-JEMBER_226571|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||Voucher|12557|FI3GB/30hr Jatim,Madura|10|16000.0|CVSAKIJBR01|ADAMALGIAN
03-Aug-2022 11:28:51|68208144||Sell In|239571|CVSTGL6|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|259194|Canvasser_EAST JAVA_259194|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||444734|17201334|Meteor cell|Non Mobo Outlet|456126|OUTLET WITH SIMCARD REGISTER,OUTLET OWNER_EB-EJA-BANYUWANGI JEMBER_456126|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||Voucher|12557|FI3GB/30hr Jatim,Madura|1|16000.0|CVSTGL6|SULTONAJI FATONI
03-Aug-2022 11:29:19|68208149||Sell In|239571|CVSTGL6|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|259194|Canvasser_EAST JAVA_259194|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||444734|17201334|Meteor cell|Non Mobo Outlet|456126|OUTLET WITH SIMCARD REGISTER,OUTLET OWNER_EB-EJA-BANYUWANGI JEMBER_456126|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||Voucher|12557|FI3GB/30hr Jatim,Madura|8|16000.0|CVSTGL6|SULTONAJI FATONI
03-Aug-2022 11:29:34|68209429||Sell In|240134|CVSBWS03|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|259686|Canvasser_EAST JAVA_259686|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-BONDOWOSO||99402|1444620|Dika cell|Non Mobo Outlet|99402|OUTLET OWNER_MC-SITUBONDO_99402|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-BONDOWOSO||Voucher|12550|FI Sachet 2.5GB EJBN|5|10000.0|CVSBWS03|MOHMASUDI
03-Aug-2022 11:29:34|68209429||Sell In|240134|CVSBWS03|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|259686|Canvasser_EAST JAVA_259686|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-BONDOWOSO||99402|1444620|Dika cell|Non Mobo Outlet|99402|OUTLET OWNER_MC-SITUBONDO_99402|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-BONDOWOSO||Voucher|12557|FI3GB/30hr Jatim,Madura|10|16000.0|CVSBWS03|MOHMASUDI
03-Aug-2022 11:29:45|68207711||Sell In|426113|CSOB-AKI-JBR06|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|484946|Canvasser_MC-JEMBER_484946|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||74560|934115|She Cell|Non Mobo Outlet|74560|OUTLET OWNER_MC-JEMBER_74560|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-JEMBER||Voucher|12550|FI Sachet 2.5GB EJBN|5|10000.0|CSOB-AKI-JBR06|MOCHCHAFIED YUNANTO
03-Aug-2022 11:29:48|68208388||Sell In|242284|CVSSTB01|50124|D1032696|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|PT. AKSES KOMUNIKASI INDONESIA - EAST JAVA|261813|Canvasser_EB-EJA-BANYUWANGI JEMBER_261813|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-SITUBONDO||177159|1491975|PISS CELL|Non Mobo Outlet|177159|OUTLET OWNER_MC-SITUBONDO_177159|East Java and Bali Nusra|EAST JAVA|JEMBER|EB-EJA-BANYUWANGI JEMBER|MC-SITUBONDO||Voucher|12557|FI3GB/30hr Jatim,Madura|4|16000.0|CVSSTB01|MUHAMMADSUBQI
